latitude,longitude,cluster,booking_type,ds,price_min,price_max
22.2705784,70.73857989999999,0,1,2024-07-15 09:16:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 09:19:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 09:19:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 09:22:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 09:22:00,-inf,2000033304.0
22.270800507402132,70.73880987338812,0,1,2024-07-15 09:25:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 09:27:00,-inf,2000033304.0
22.27076965154909,70.73875457174526,0,1,2024-07-15 09:29:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 09:30:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 09:33:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 09:49:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 09:51:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 09:52:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 09:53:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 09:58:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:03:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:03:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:11:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:16:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:16:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-15 10:17:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:17:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-15 10:18:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-15 10:18:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:22:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:22:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:31:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:32:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:33:00,-inf,2000033304.0
22.27073352651758,70.73874593797042,0,1,2024-07-15 10:35:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:36:00,-inf,2000033304.0
22.27074677578559,70.73875331013164,0,1,2024-07-15 10:39:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:42:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 10:45:00,-inf,2000033304.0
22.2707685755712,70.73875457842539,0,1,2024-07-15 10:56:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 11:16:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 11:16:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 11:20:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 11:20:00,-inf,2000033304.0
22.27076880245983,70.73875448507964,0,1,2024-07-15 11:29:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-15 11:32:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-15 11:41:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 11:42:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 11:49:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 11:52:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-15 11:53:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-15 11:55:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-15 12:02:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-15 12:02:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-15 12:07:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 12:07:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 12:09:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 12:21:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-15 12:21:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 04:10:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 04:20:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 04:20:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 04:28:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 04:31:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-16 04:34:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-16 04:37:00,-inf,2000033304.0
21.1702401,72.83106070000001,6,1,2024-07-16 04:38:00,0.0,8013.3059
22.2705784,70.73857989999999,0,1,2024-07-16 04:40:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 04:42:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-16 04:49:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-16 04:50:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-16 04:52:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-16 04:53:00,-inf,2000033304.0
22.270773333443426,70.73911506682634,0,1,2024-07-16 04:56:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-16 04:57:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-16 04:59:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 05:00:00,-inf,2000033304.0
22.27074677578559,70.73875331013164,0,1,2024-07-16 05:00:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 05:03:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 05:03:00,-inf,2000033304.0
22.3040995,70.80295,0,2,2024-07-16 05:04:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 05:04:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 05:05:00,-inf,2000033304.0
22.27074677578559,70.73875331013164,0,2,2024-07-16 05:05:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 05:10:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 05:12:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 05:15:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 05:16:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 05:17:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 05:17:00,-inf,2000033304.0
22.270701394995648,70.73903466208726,0,2,2024-07-16 05:18:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 05:18:00,-inf,2000033304.0
22.270702226103328,70.7387711574051,0,2,2024-07-16 05:19:00,-inf,2000033304.0
22.27074677578559,70.73875331013164,0,2,2024-07-16 05:19:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 05:20:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 05:20:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 05:21:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 05:21:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 05:22:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-16 05:22:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,1,2024-07-16 05:23:00,-inf,2000033304.0
22.27075200776887,70.73874537302946,0,1,2024-07-16 05:23:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 05:24:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 05:27:00,-inf,2000033304.0
22.3040995,70.80295,0,1,2024-07-16 05:30:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 05:31:00,-inf,2000033304.0
22.27074677578559,70.73875331013164,0,2,2024-07-16 05:35:00,-inf,2000033304.0
22.270804286226507,70.73878092618278,0,2,2024-07-16 05:41:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 05:42:00,-inf,2000033304.0
22.270640450775815,70.73882498320575,0,1,2024-07-16 05:46:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 05:48:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:03:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:03:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:04:00,-inf,2000033304.0
22.27072516651341,70.7388421471783,0,1,2024-07-16 06:04:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:05:00,-inf,2000033304.0
22.271015421097296,70.73857204434294,0,3,2024-07-16 06:05:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:07:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:07:00,-inf,2000033304.0
22.270728325863224,70.73883879948684,0,1,2024-07-16 06:08:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:10:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:12:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:14:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:15:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:20:00,-inf,2000033304.0
22.3039,70.8022,0,2,2024-07-16 06:20:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:21:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:21:00,-inf,2000033304.0
22.270708269421636,70.73880809019639,0,1,2024-07-16 06:22:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 06:22:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:23:00,-inf,2000033304.0
22.27073464336671,70.7387950954364,0,1,2024-07-16 06:23:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:24:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:24:00,-inf,2000033304.0
22.270967199999998,70.7418438,0,1,2024-07-16 06:25:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:28:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:29:00,-inf,2000033304.0
22.270887205953372,70.73899776494736,0,1,2024-07-16 06:31:00,-inf,2000033304.0
22.270830996032593,70.73884118194376,0,1,2024-07-16 06:32:00,-inf,2000033304.0
22.270846893220448,70.73885173083102,0,1,2024-07-16 06:33:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:34:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:36:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:37:00,-inf,2000033304.0
22.2707815,70.7375629,0,1,2024-07-16 06:40:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:41:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:43:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:44:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:45:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 06:47:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,3,2024-07-16 06:49:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 06:51:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,3,2024-07-16 06:56:00,-inf,2000033304.0
22.270825435409588,70.73877464984805,0,1,2024-07-16 06:57:00,-inf,2000033304.0
22.270751459629484,70.73877182756604,0,1,2024-07-16 06:58:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 07:04:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 07:04:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 07:05:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 07:05:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 07:07:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 07:07:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 07:13:00,-inf,2000033304.0
22.270765958910935,70.73870757450297,0,1,2024-07-16 07:20:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 07:20:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 07:24:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 07:24:00,-inf,2000033304.0
22.3040995,70.80295,0,1,2024-07-16 07:28:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 07:41:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 08:19:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 08:19:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 08:21:00,-inf,2000033304.0
22.3040995,70.80295,0,1,2024-07-16 08:21:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 08:23:00,-inf,2000033304.0
22.3040995,70.80295,0,1,2024-07-16 08:23:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 08:29:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 08:30:00,-inf,2000033304.0
22.3040995,70.80295,0,1,2024-07-16 08:38:00,-inf,2000033304.0
22.271017251575337,70.73857272914228,0,1,2024-07-16 08:49:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 08:50:00,-inf,2000033304.0
22.3040995,70.80295,0,1,2024-07-16 09:04:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:04:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:11:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:21:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:21:00,-inf,2000033304.0
22.2709672,70.7418438,0,1,2024-07-16 09:22:00,-inf,2000033304.0
22.3038945,70.80215989999999,0,1,2024-07-16 09:22:00,-inf,2000033304.0
22.3038945,70.80215989999999,0,1,2024-07-16 09:30:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:31:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:32:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:33:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:34:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:35:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:36:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-16 09:37:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:38:00,-inf,2000033304.0
22.26055,70.7626483,0,1,2024-07-16 09:47:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:49:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:50:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:51:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:52:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 09:55:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-16 09:56:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 09:59:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 10:00:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 10:00:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 10:05:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 10:05:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 10:08:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-16 10:08:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 10:10:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 10:14:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-16 10:19:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-16 10:19:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 10:27:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-16 10:28:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 10:30:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 10:34:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 10:42:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 10:55:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:04:00,-inf,2000033304.0
22.27129,70.7387693871603,0,2,2024-07-16 11:04:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:07:00,-inf,2000033304.0
22.27129,70.7387693871603,0,1,2024-07-16 11:07:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:09:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:10:00,-inf,2000033304.0
22.27129,70.7387693871603,0,1,2024-07-16 11:11:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:14:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-16 11:15:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 11:18:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 11:18:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 11:19:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:19:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 11:21:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 11:21:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 11:22:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 11:22:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 11:24:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 11:24:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 11:26:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 11:27:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 11:35:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-16 11:38:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,3,2024-07-16 11:39:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:44:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:45:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:50:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:51:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:52:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:53:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:54:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:55:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:56:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:58:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 11:59:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 12:00:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 12:00:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 12:01:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 12:01:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 12:03:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 12:03:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 12:10:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 12:11:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 12:16:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 12:16:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 12:19:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 12:19:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-16 12:31:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-16 12:45:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-17 02:51:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-17 03:02:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-17 03:02:00,-inf,2000033304.0
22.2906937,70.8019276,0,1,2024-07-17 03:47:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-17 03:58:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 04:18:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 04:18:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 04:28:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 04:35:00,-inf,2000033304.0
22.2906937,70.8019276,0,1,2024-07-17 04:43:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,2,2024-07-17 04:44:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 04:59:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 05:05:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 05:05:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 05:10:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 05:20:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 05:20:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 05:23:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 05:23:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 05:28:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 05:36:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 05:39:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 06:03:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 06:03:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 06:14:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 06:16:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 06:22:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 06:22:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 06:31:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 06:32:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 06:40:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 06:41:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 07:01:00,-inf,2000033304.0
22.27145,70.7387693871603,0,2,2024-07-17 07:01:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 07:02:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 07:02:00,-inf,2000033304.0
22.2906937,70.8019276,0,1,2024-07-17 07:05:00,-inf,2000033304.0
22.27145,70.7387693871603,0,2,2024-07-17 07:05:00,-inf,2000033304.0
22.2906937,70.8019276,0,1,2024-07-17 07:06:00,-inf,2000033304.0
22.27145,70.7387693871603,0,2,2024-07-17 07:06:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-17 07:09:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 07:10:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 07:11:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-17 07:12:00,-inf,2000033304.0
22.271120692551577,70.73873518931771,0,2,2024-07-17 07:15:00,-inf,2000033304.0
22.3040995,70.80295,0,3,2024-07-17 07:16:00,-inf,2000033304.0
22.2712901307705,70.7387693871603,0,1,2024-07-17 07:17:00,-inf,2000033304.0
22.3038945,70.80215989999999,0,3,2024-07-17 07:17:00,-inf,2000033304.0
22.3038945,70.80215989999999,0,1,2024-07-17 07:18:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 07:18:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 07:22:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 07:22:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 07:23:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 07:23:00,-inf,2000033304.0
22.3038945,70.80215989999999,0,1,2024-07-17 07:25:00,-inf,2000033304.0
21.17024,72.83106099999999,6,1,2024-07-17 07:27:00,0.0,8013.3059
22.248856,70.75441909999999,0,1,2024-07-17 07:35:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 07:38:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 07:41:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 08:06:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-17 08:06:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 08:07:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-17 08:07:00,-inf,2000033304.0
22.248856,70.75441909999999,0,1,2024-07-17 08:47:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 08:49:00,-inf,2000033304.0
22.2705784,70.73857989999999,0,1,2024-07-17 09:01:00,-inf,2000033304.0
22.3040995,70.80295,0,1,2024-07-17 09:01:00,-inf,2000033304.0
22.271010376939397,70.73857584682509,0,1,2024-07-17 09:02:00,-inf,2000033304.0
